cid,zcmb,MU_SH0ES,u_mean,g_mean,r_mean,i_mean,z_mean,u_median,g_median,r_median,i_median,z_median,z_diff_mean,z_diff_median
2016fbk,0.03495,35.9591,21.518126363636362,20.20436090909091,19.57547909090909,19.04171090909091,18.61741818181818,22.38816,21.14458,20.56393,20.22334,19.94367,0.00011523454545454376,0.000134389999999998
2016ffh,0.01851,34.6171,23.62407875,22.95663,21.89227,21.3276,21.251065,23.59866,22.99446,21.890505,21.341985,20.8433,9.426750000000124e-05,6.92100000000018e-05
2016hpw,0.02019,34.8165,22.548922307692308,22.25974769230769,21.275938461538463,20.617149230769233,20.1405,22.67906,22.97252,21.88842,21.39455,20.55405,-0.00014686461538461463,-0.000136839999999999
2017cbv,0.00478,30.4013,22.779608,22.452484000000002,21.662686,21.186569,20.35552,22.12966,21.687330000000003,21.42767,21.15133,20.20962,6.999129999999951e-05,1.8042499999999958e-05
2017cfd,0.01222,33.5673,23.218498125,22.21651375,21.584453125,20.862854375,20.212685625,23.106225000000002,22.33097,21.63468,20.84838,19.928105000000002,4.9238750000000024e-05,0.0001024300000000003
2017erp,0.00727,32.1951,22.924198,21.771704,20.626367000000002,19.878222,19.333135000000002,23.397085,22.716865,21.673679999999997,20.805085,19.758415,-6.071060000000048e-05,-1.0711500000000604e-05
2017hoq,0.0235,34.985,21.869728823529414,20.196544705882353,19.53335294117647,19.025675294117647,18.713409411764705,23.20837,21.74456,21.18553,20.63626,19.85664,-6.069117647058801e-05,-0.000116370000000001
2018aoz,0.00701,31.7282,23.406394615384617,22.415269230769233,21.520243846153846,20.923615384615385,20.551223846153846,23.3622,22.12025,21.74084,20.99423,20.06956,-1.7157384615384468e-05,-2.82770000000001e-05
2018enc,0.0245,34.9998,22.20268,21.82280833333333,21.030983333333335,20.535954999999998,20.240333333333336,22.171495,22.241295,21.468130000000002,20.920679999999997,20.95064,-3.0123333333334153e-05,1.3899999999998969e-05
2018fop,0.02017,34.5899,22.548922307692308,22.25974769230769,21.275938461538463,20.617149230769233,20.1405,22.67906,22.97252,21.88842,21.39455,20.55405,-0.00012686461538461547,-0.00011684
2018gv,0.00596,31.9404,22.714445625,21.810245,20.980836874999998,20.487886875,20.425220624999998,23.127845,21.78203,21.400595000000003,20.940835,20.87684,-3.942781250000012e-05,-6.85530000000002e-05
2018jjd,0.02547,34.9842,22.63201090909091,22.27046090909091,21.358425454545454,20.74697909090909,20.796675454545454,23.25874,22.64842,21.93722,21.1731,20.82679,6.098636363636408e-05,3.07600000000012e-05
2019ein,0.00837,32.8616,22.400047,20.836711,19.647266,20.587456,20.093048,23.073155,22.014915000000002,21.044505,21.36137,20.640455,8.689909999999901e-05,0.00011573599999999904
2019np,0.0055,32.4608,22.409190625,21.814718125,21.105221874999998,20.75579375,20.47874625,22.741664999999998,21.842655,21.3426,21.40638,21.1025,1.9947250000000286e-05,7.6188e-05
2021hpr,0.00958,33.0869,23.565052499999997,22.421945833333336,21.70316916666667,21.032234166666665,20.528315,23.071485,22.224645000000002,21.96181,21.178105000000002,20.290045,2.9556666666666502e-05,7.20119999999995e-05
2021pit,0.00366,30.9999,22.743376666666666,22.052733333333332,21.498601999999998,21.064017999999997,20.76237466666667,22.46629,21.74773,21.46643,21.04898,21.11586,-1.2207666666666751e-05,-7.50820000000001e-05
ASASSN-14fa,0.02262,34.883,21.72052157894737,20.662983157894736,20.00029157894737,19.46426894736842,19.15602947368421,22.80404,22.16993,21.54958,21.10717,20.91153,0.0001704242105263142,0.000210709999999999
ASASSN-15bc,0.03639,35.949,21.6715525,20.02339125,19.35912125,18.98487125,18.54573125,22.823725,21.802265,20.80907,19.88602,19.350544999999997,2.7228750000002076e-05,0.00015752500000000178
ASASSN-15fa,0.02721,35.5236,21.766874,21.266846,20.565914,19.841788,19.413038999999998,22.801650000000002,22.352420000000002,21.969884999999998,21.12358,20.500055,1.5016999999998745e-05,-5.0650000000003e-06
ASASSN-15fs,0.0285,35.2391,20.72483615384615,19.684549999999998,19.182993076923076,18.93920230769231,19.663455384615386,22.06005,21.43474,20.98722,20.96011,20.91463,-3.580769230769328e-05,-8.36800000000026e-05
ASASSN-15hg,0.03107,35.6461,21.289925882352943,20.958470000000002,20.55523705882353,19.847164117647058,19.07628411764706,22.3061,22.21334,21.85776,21.28807,19.86448,8.489176470588219e-05,0.000158129999999999
ASASSN-15il,0.02374,34.8584,22.1926,20.572305,20.092140714285712,19.749795,19.56434214285714,22.759369999999997,21.950025,21.48152,21.11865,21.04835,-1.1664285714291911e-06,-3.267500000000105e-05
ASASSN-15jl,0.03492,35.8816,21.518126363636362,20.20436090909091,19.57547909090909,19.04171090909091,18.61741818181818,22.38816,21.14458,20.56393,20.22334,19.94367,0.00014523454545454581,0.00016439
ASASSN-15jt,0.02396,34.889,21.457852857142857,20.519046428571425,20.059085714285715,19.773320000000002,19.555624285714284,22.006500000000003,21.565089999999998,21.190675,21.10814,20.99966,1.6005714285715597e-05,8.11900000000018e-05
ASASSN-15kx,0.01697,34.6084,22.5020525,21.5780975,20.843140000000002,20.33232333333333,19.74667416666667,23.155610000000003,22.26762,21.827665,21.136855,19.813195,0.00013444000000000045,0.00010678
ASASSN-15la,0.02845,35.0558,20.72483615384615,19.684549999999998,19.182993076923076,18.93920230769231,19.663455384615386,22.06005,21.43474,20.98722,20.96011,20.91463,1.4192307692307984e-05,-3.36800000000012e-05
ASASSN-15lg,0.02121,34.6552,20.749697,19.974891,18.909316999999998,18.209792999999998,17.63626,22.612575,22.340510000000002,21.488664999999997,20.369394999999997,19.630275,-3.69299999999997e-05,-3.680999999999995e-05
ASASSN-15lu,0.03577,36.0035,19.835993684210525,18.534489999999998,17.788711052631577,17.309154736842107,17.023624736842105,18.21094,16.59131,15.78429,15.36442,15.00207,-5.8992631578950265e-05,-0.000119400000000005
ASASSN-15mf,0.02691,35.1184,22.039685000000002,21.655258333333332,21.17220083333333,20.507189999999998,20.830313333333333,22.530615,22.2583,21.85024,21.143720000000002,20.912390000000002,-5.28033333333327e-05,-0.0001075699999999995
ASASSN-15mg,0.04307,36.3298,19.596237368421054,18.37787,17.71815052631579,17.219585263157896,16.709723157894736,18.18154,17.02675,16.26745,15.88782,15.63805,-1.4053157894733383e-05,2.64999999999987e-06
ASASSN-15mi,0.03501,35.5515,21.274037500000002,20.206294166666666,19.5722725,19.066575,18.648525,22.29257,21.118475,20.463794999999998,20.195585,19.99757,0.00015283666666666705,0.0001699850000000005
ASASSN-15np,0.03832,36.026,21.896393636363637,21.297855454545456,20.12832090909091,19.65709909090909,19.020998181818182,23.12653,22.53359,21.62516,20.66923,19.71671,4.1272727272727685e-05,0.000125779999999998
ASASSN-15nq,0.03025,35.5185,20.47118470588235,20.09107,19.18240176470588,18.77292117647059,18.35671705882353,21.72314,21.36381,21.10578,20.5028,19.99628,0.00010633882352941267,0.000123850000000001
ASASSN-15nr,0.02309,34.8331,21.580092758620687,20.401855172413796,19.66389655172414,19.11919620689655,18.719363793103447,22.76793,21.74456,21.50499,20.63626,19.88163,-5.343448275861992e-05,-8.11200000000005e-05
ASASSN-15od,0.01678,34.3409,21.91140307692308,21.40708846153846,20.528502307692307,19.986045384615387,19.40703,22.32702,21.88073,21.5004,20.89263,19.92402,1.9615384615384688e-05,0.00015679
ASASSN-15oh,0.01579,34.3916,23.289825999999998,22.540487000000002,22.129353000000002,21.408902,21.149960999999998,23.18381,22.630145,22.20731,21.52457,21.46298,-0.0001305819999999984,-0.00015934999999999848
ASASSN-15pm,0.04777,36.3735,20.56679111111111,19.51868888888889,18.90910611111111,18.341653333333333,18.21462888888889,20.040605,18.95615,18.253715,17.428085,17.81584,2.9436666666667496e-05,1.5240000000003202e-05
ASASSN-15pn,0.038,36.1962,20.163005714285713,19.26346785714286,18.61373642857143,18.027564285714284,17.696349285714284,20.1495,18.435865,17.830665,17.578035,17.38373,-5.964142857142627e-05,-0.00011960999999999851
ASASSN-15pr,0.03189,35.9082,21.396239411764704,20.194535294117646,19.26209823529412,18.616717647058824,18.036724117647058,22.46023,21.89939,20.7188,20.35191,19.72706,4.0659411764704085e-05,0.000102109999999995
ASASSN-15sf,0.02349,35.2317,21.50872894736842,19.82938842105263,19.141655789473685,18.64407,18.32636157894737,22.61539,21.33354,20.60703,20.17686,19.47991,-8.71294736842107e-05,-0.00011129
ASASSN-15so,0.00773,32.7527,23.37899,21.216018333333334,19.283741666666668,20.559946666666665,19.485638333333334,24.912219999999998,22.78455,21.872,21.271410000000003,20.367125,-6.599416666666631e-05,-0.00010175099999999934
ASASSN-15ss,0.03592,35.9909,19.862291333333335,18.465036666666666,17.729927999999997,17.252548666666666,16.99556,18.21094,16.59131,15.76277,15.30958,14.99036,-0.0001404840000000001,-0.000164579999999997
ASASSN-15tg,0.03445,35.861,22.50225142857143,20.772017142857145,19.750224285714285,18.99944,18.51443714285714,24.07604,22.40463,21.459899999999998,20.498815,19.898605,-0.00012776214285714402,-0.00011001500000000099
ASASSN-15ti,0.01671,34.4894,22.067499285714288,21.54075142857143,20.696782857142857,20.120845,19.562862857142857,22.499305,21.982945,21.55554,20.985015,19.947815,5.838071428571529e-05,5.9155000000002e-05
ASASSN-15tz,0.0222,34.9543,21.652923333333334,20.646623333333334,20.287665,20.200168333333334,20.127448333333334,22.037685000000003,21.2616,20.510385,20.28132,20.371065,-9.444666666666761e-05,-0.0001569150000000015
ASASSN-15uu,0.02579,35.0223,21.879777333333333,21.340722666666668,20.540816666666668,20.027305333333334,19.912983999999998,22.98055,22.2785,21.93722,21.50032,21.29462,-4.4402000000000094e-05,-2.45599999999998e-05
ASASSN-15uv,0.02104,34.6114,19.771806923076927,18.843612307692307,17.857277692307694,17.229396153846153,16.70193692307692,17.20397,15.90534,15.10465,14.81365,14.51016,-2.7828461538461077e-05,-5.54400000000003e-05
ASASSN-15uw,0.03004,35.6084,20.851594375,20.309575,19.467294375,19.166063125,18.64621375,22.078735,21.917065,21.264695,20.461405,20.32636,9.394937499999939e-05,0.000198884999999999
ASASSN-16ad,0.01522,34.0334,24.002565,22.4829525,21.960008333333334,21.37991,20.901,23.97037,22.66235,22.051005,21.523004999999998,20.91339,6.0819166666667516e-05,0.00010945500000000105
ASASSN-16aj,0.03053,35.4654,21.21572631578947,20.792024736842105,19.892006842105264,19.408217368421052,19.003174210526318,22.45781,22.70021,21.98537,21.19729,20.23625,-3.9166842105264376e-05,-0.00013581
ASASSN-16av,0.02676,35.3467,20.71239230769231,19.918214615384613,19.373363076923077,18.763583846153846,19.116687692307693,21.9719,21.79648,21.43635,20.92394,20.85867,-5.4466153846152956e-05,-9.87499999999981e-05
ASASSN-16ay,0.02895,35.6222,20.85853,19.938516363636364,19.557275454545454,19.259081818181816,18.74334181818182,21.86106,21.01805,20.46056,20.36137,20.23438,3.516818181818203e-05,1.48799999999983e-05
ASASSN-16bc,0.03314,35.6164,19.2982725,17.8731825,17.239694166666666,16.720761666666668,16.2328225,17.724649999999997,16.525785,15.80498,15.39163,15.057525,-7.805000000000295e-05,-9.963500000000415e-05
ASASSN-16bn,0.02253,35.0392,21.499043846153846,20.221313076923078,19.62727,19.223625384615385,18.934685384615385,22.10009,21.45877,21.54556,20.96136,20.22281,0.00017870538461538287,0.000176329999999998
ASASSN-16bq,0.02582,35.1882,22.213739999999998,21.68811076923077,20.871814615384615,20.255728461538464,20.10136923076923,23.25874,22.64842,21.98121,21.50032,21.29462,-2.1876923076922003e-05,-2.52199999999994e-05
ASASSN-16br,0.029,35.5064,20.5652675,19.601816666666668,19.187955,18.881435,18.384918333333335,21.61412,20.955565,20.428805,20.299554999999998,20.169620000000002,1.5607499999998414e-05,8.58549999999975e-05
ASASSN-16cs,0.01839,34.4286,23.633875454545453,22.959912727272727,21.867203636363637,21.328557272727274,21.41105272727273,23.56403,22.83543,21.79344,21.31772,21.10087,-8.730818181818193e-05,-5.42400000000005e-05
ASASSN-16ct,0.04252,36.2457,20.99166529411765,19.526542352941174,18.80329411764706,18.3681,18.139124705882352,21.73795,21.49624,21.0349,20.12868,19.75022,5.1619999999998025e-05,0.000101909999999996
ASASSN-16db,0.03589,35.8698,19.546984705882352,18.181763529411764,17.466708823529412,17.002609411764706,16.742117647058823,18.0829,16.55719,15.76277,15.30958,14.99036,-0.00014168588235293896,-0.000177839999999998
ASASSN-16dn,0.01406,33.8206,20.70567625,19.82011,19.20007,18.901441249999998,18.71994,20.69419,20.209809999999997,20.171925,19.847645,19.76222,0.0001236112500000003,0.0001469049999999995
ASASSN-16dw,0.03565,35.7837,20.028313500000003,18.859703,18.117508,17.554245,17.2193815,18.27939,16.992505,16.306705,15.93223,15.62433,-1.401000000000798e-06,-1.705500000000189e-05
ASASSN-16em,0.02296,34.994,21.335533571428574,20.323561428571427,19.60666857142857,19.054996428571428,18.67929392857143,22.35774,21.773960000000002,21.50772,20.65589,20.05222,9.191785714284385e-06,1.1019999999998715e-05
ASASSN-16es,0.02973,35.5345,21.695399285714284,20.815140714285715,19.698775,19.173210714285716,18.610161428571427,22.59773,21.94751,21.41685,20.42384,19.820410000000003,-0.00010753857142857091,-0.00013316499999999924
ASASSN-16fo,0.02994,35.4803,22.124306153846153,21.4018,20.251213076923076,19.795221538461536,19.166016153846154,23.00064,21.97474,21.50365,20.5028,20.23625,1.6852307692306378e-05,1.0389999999999e-05
ASASSN-16fs,0.0299,35.2761,22.34573,21.63416785714286,20.392329999999998,19.91912142857143,19.292577857142856,23.196725,22.220685,21.620060000000002,20.816825,20.32636,2.6713571428571965e-05,-4.799999999999249e-06
ASASSN-16hc,0.05165,36.5862,20.491648333333334,19.183184999999998,18.417475555555555,17.93450388888889,17.585389444444445,19.071765,17.897765,17.216635,16.767975,16.501185,-9.058055555555726e-05,-8.208500000000249e-05
ASASSN-16hh,0.02935,35.5015,21.649506,20.762501999999998,19.913178666666667,19.435766,18.759194666666666,22.11143,21.91385,21.33005,20.41506,19.90855,4.268066666666535e-05,5.88899999999989e-05
ASASSN-16hr,0.0298,35.4648,21.659394615384617,20.85517,19.695464615384616,19.141348461538463,18.50720153846154,22.52423,21.97474,21.50365,20.42767,19.73227,-9.229538461538457e-05,-0.000148800000000001
ASASSN-16hz,0.02406,34.8112,21.184476153846155,20.301916923076924,19.845596923076922,19.600953076923076,19.372981538461538,21.94684,21.33354,21.18553,21.0174,20.98626,-5.7102307692309264e-05,-1.87000000000103e-06
ASASSN-16ip,0.01632,34.1679,21.14250625,20.64827375,19.84229875,19.2272,18.91859125,22.314625,21.778145000000002,21.330195,20.503325,19.947815,0.00014240124999999866,0.00015280499999999848
ASASSN-16jf,0.0104,33.5709,23.659036666666665,23.074425,22.121168333333333,22.0717325,21.84532,23.299265,23.062365,22.35973,21.81863,21.63831,-1.1825833333332672e-05,-2.5344999999999548e-05
ASASSN-16la,0.01424,33.8444,21.080032,20.344507999999998,19.670624999999998,19.299243,19.145998,21.727365,21.219585,20.668605,20.027055,20.24625,1.796600000000086e-05,2.7695000000001177e-05
ASASSN-16lc,0.02001,34.6956,22.421692500000002,22.175615833333335,21.146771666666666,20.541705,20.154255000000003,22.671045,22.677880000000002,21.863585,21.27432,20.74964,-6.367499999999793e-06,-3.0539999999998796e-05
ASASSN-16lg,0.02093,34.375,20.236432307692308,19.45082846153846,18.522735384615384,17.82027846153846,17.281225384615386,22.58936,22.02882,21.3431,20.36121,19.59259,2.3019999999999376e-05,2.44800000000003e-05
ASASSN-16oz,0.03207,35.4592,21.30888666666667,20.398078,19.535415333333333,18.960151333333332,18.460901999999997,22.46023,22.04878,21.23176,20.54201,19.88782,6.880066666666461e-05,0.000116850000000001
ASASSN-17aj,0.02253,34.7306,21.499043846153846,20.221313076923078,19.62727,19.223625384615385,18.934685384615385,22.10009,21.45877,21.54556,20.96136,20.22281,0.00017870538461538287,0.000176329999999998
ASASSN-17at,0.02643,35.2513,20.24195375,19.330776874999998,18.7069475,18.0439775,18.230608750000002,21.281185,21.142585,20.728195,20.04023,19.90764,2.664562500000123e-05,8.7300000000002e-06
ASASSN-17bs,0.02014,34.5647,22.548922307692308,22.25974769230769,21.275938461538463,20.617149230769233,20.1405,22.67906,22.97252,21.88842,21.39455,20.55405,-9.686461538461677e-05,-8.68400000000012e-05
ASASSN-17co,0.01791,34.2005,23.140553,22.783967,22.101237,21.361666,21.536721,22.919685,22.589615000000002,21.80801,21.25056,21.71329,-2.720399999999868e-05,3.18650000000007e-05
ASASSN-17eb,0.0497,36.4621,18.619242307692307,17.47258769230769,16.90340769230769,16.419831538461537,16.198869230769233,18.18975,16.51834,16.19202,15.78219,15.51701,3.810230769230664e-05,0.000127399999999999
ASASSN-18da,0.02157,34.7709,21.762717000000002,21.100049000000002,20.343319,19.758539,19.467241,22.39094,22.350105,21.86311,20.902845,20.22138,-1.4439999999991602e-06,-2.36899999999998e-05
ASASSN-18iu,0.02202,34.8847,21.90612125,21.12706,20.7044025,20.43757,20.3698525,22.241370000000003,21.589895,21.354885,20.88078,20.383110000000002,1.3162499999985256e-06,-2.859500000000105e-05
AT2016aj,0.06731,37.2344,19.948735161290323,18.868871612903227,18.100012258064517,17.481128709677417,17.210381290322584,18.9251,17.87823,17.31605,16.76779,16.6157,-2.482774193547862e-05,-1.76599999999887e-05
AT2016bln,0.02425,35.0771,21.141438461538463,20.911266153846153,20.354633076923076,20.029466153846155,19.783153076923078,22.06616,21.79664,21.40039,21.0174,21.01306,7.706153846153213e-06,-1.9390000000001e-05
AT2016cor,0.04995,36.8523,18.036479999999997,17.067662666666667,16.5913,16.169452666666665,15.944663333333333,17.27631,16.46965,15.89394,15.53058,15.40108,5.971733333333254e-05,4.24699999999958e-05
AT2016cvv,0.04404,36.5469,20.853804375,19.908309375,19.01307,18.4520425,18.109188125,22.227045,21.78306,20.912190000000002,20.386615,19.639380000000003,-1.4249375000002884e-05,-4.7670000000003045e-05
AT2016cvw,0.03761,36.0063,19.909869333333333,18.805758,18.395909333333336,17.82012466666667,17.601271999999998,17.98359,16.62725,16.08325,15.77345,15.5699,0.00010324200000000356,0.000191250000000003
AT2016cyt,0.02965,35.3586,21.928895,21.104847857142857,20.00940214285714,19.487778571428574,18.927663571428575,22.59773,21.94751,21.41685,20.42384,19.820410000000003,-8.930857142857044e-05,-0.0001053999999999984
AT2016eoa,0.01993,34.6693,22.421692500000002,22.175615833333335,21.146771666666666,20.541705,20.154255000000003,22.671045,22.677880000000002,21.863585,21.27432,20.74964,7.36325000000002e-05,4.9460000000000905e-05
AT2016ews,0.04612,36.5394,19.03622923076923,17.787956923076923,16.985095384615384,16.44292769230769,15.99062076923077,17.87447,16.53148,15.8447,15.44321,15.14893,-0.00010183615384615467,-0.000176260000000004
AT2016fbk,0.03495,36.1545,21.518126363636362,20.20436090909091,19.57547909090909,19.04171090909091,18.61741818181818,22.38816,21.14458,20.56393,20.22334,19.94367,0.00011523454545454376,0.000134389999999998
AT2016gmg,0.04839,36.641,20.264338823529414,18.82052823529412,18.16698705882353,17.809748823529414,17.589425294117646,17.83309,16.76752,16.11498,15.65995,15.5411,-5.232411764706069e-05,-8.37800000000055e-05
AT2016gsu,0.07529,37.5461,19.371399999999998,18.41823392857143,17.7658325,17.180416785714286,16.755146071428573,18.278370000000002,17.189525000000003,16.50331,16.0762,15.90635,2.524000000000523e-05,6.184500000000475e-05
AT2016hns,0.03704,35.9789,20.603760833333336,19.914156666666667,19.429491666666667,18.948863333333332,18.5657075,22.01161,21.869855,21.1105,19.96138,19.30474,-8.142833333332868e-05,-7.450999999999595e-05
AT2016htm,0.04265,36.2018,20.22812,18.737114705882355,17.995792352941177,17.55298294117647,17.32495823529412,19.04054,17.49974,16.69521,16.23748,15.90881,5.7177647058823614e-05,2.5070000000002e-05
AT2016htn,0.05229,36.8411,19.346117142857143,18.128683333333335,17.352362380952382,16.842198571428572,16.448271428571427,17.70498,16.65369,15.97103,15.59804,15.33663,-1.1395238095270736e-06,-2.63000000000346e-06
AT2017cfb,0.02382,34.8438,22.236569166666666,20.969519166666668,20.542175,20.19215,20.015601666666665,22.75011,22.24534,21.84062,21.41205,21.16321,4.538749999999915e-05,-1.3050000000000493e-06
AT2017cfc,0.02499,35.0276,22.936546,21.754996,20.808948,20.166818,19.834867,22.725655,22.344035,21.51941,20.757235,20.29547,4.530000000001248e-06,1.55550000000004e-05
AT2017cfd,0.01222,33.5752,23.218498125,22.21651375,21.584453125,20.862854375,20.212685625,23.106225000000002,22.33097,21.63468,20.84838,19.928105000000002,4.9238750000000024e-05,0.0001024300000000003
AT2017lm,0.03002,35.5542,21.042188823529415,20.66413588235294,19.62534882352941,19.281638823529413,18.710099411764705,22.11143,21.92028,21.33005,20.5028,20.23625,8.485705882352787e-05,0.000206589999999999
AT2017ns,0.02802,35.1963,20.957765,19.921073571428572,19.054925,18.633039285714286,19.070089285714285,22.462755,21.32487,20.654615,20.829929999999997,19.791269999999997,6.454285714285714e-06,5.107999999999995e-05
AT2017oz,0.05641,36.8109,20.644596666666665,19.612835555555556,18.785567222222223,18.336475,17.932155,20.45122,19.32874,18.87258,18.6356,18.041310000000003,-2.9293333333335434e-05,-0.00012859000000000102
AT2017po,0.03201,35.576,21.644610625,20.59254875,19.67764875,19.0250575,18.450791875,22.644955,22.327910000000003,21.254795,20.563299999999998,19.92388,4.93937500000025e-05,0.000154350000000004
AT2017wb,0.03093,35.5304,20.94644933333333,20.467612,19.691886,19.065417333333336,18.758148666666667,21.72314,21.80529,21.35719,20.72504,19.99628,-3.385733333333259e-05,-5.89000000000006e-05
AT2017yk,0.04764,36.7582,20.987067500000002,19.760180000000002,19.01297875,18.3534,18.22801,20.040605,18.95615,18.253715,17.428085,17.81584,1.7729999999998385e-05,4.526499999999565e-05
AT2017zd,0.03048,35.2781,21.0021555,20.5422875,19.6551265,19.181538,18.7865585,22.381954999999998,22.481095,21.921565,20.961165,20.116265,-7.65200000000006e-06,-8.621499999999881e-05
ATLAS16agv,0.04777,36.4976,20.56679111111111,19.51868888888889,18.90910611111111,18.341653333333333,18.21462888888889,20.040605,18.95615,18.253715,17.428085,17.81584,2.9436666666667496e-05,1.5240000000003202e-05
ATLAS16bwu,0.07074,37.3712,19.79205023809524,18.481045238095238,17.763962619047618,17.24030380952381,16.938380000000002,18.66982,17.200395,16.51671,16.03074,15.820070000000001,9.570190476190705e-05,0.00014885500000000302
ATLAS16cpu,0.01851,34.5716,23.62407875,22.95663,21.89227,21.3276,21.251065,23.59866,22.99446,21.890505,21.341985,20.8433,9.426750000000124e-05,6.92100000000018e-05
ATLAS16cxr,0.01518,34.3426,23.826312727272725,22.48041909090909,21.96287636363636,21.393786363636362,20.870862727272726,23.92205,22.81388,22.05785,21.68328,20.8176,7.106818181818078e-05,0.000135619999999999
ATLAS16dpb,0.02238,35.0481,21.49355777777778,20.502335555555554,19.95630111111111,19.700354444444443,19.58670888888889,22.10009,21.45877,21.27957,20.96136,19.93931,7.685999999999847e-05,0.000236359999999997
ATLAS16dqf,0.02019,34.5749,22.548922307692308,22.25974769230769,21.275938461538463,20.617149230769233,20.1405,22.67906,22.97252,21.88842,21.39455,20.55405,-0.00014686461538461463,-0.000136839999999999
ATLAS17ajn,0.02988,35.5116,22.34573,21.63416785714286,20.392329999999998,19.91912142857143,19.292577857142856,23.196725,22.220685,21.620060000000002,20.816825,20.32636,4.671357142857116e-05,1.5199999999999946e-05
ATLAS17ajs,0.0337,35.9757,18.916506000000002,17.722908,16.936155,16.437556999999998,16.237326000000003,17.447645,16.35242,15.78542,15.396355,15.08395,9.66820000000006e-05,0.00010308999999999995
ATLAS17axb,0.03264,35.5602,19.981483333333333,19.22445,18.5003275,17.999985833333334,17.716376666666665,20.070839999999997,18.848084999999998,18.42763,18.176875000000003,17.703139999999998,3.3137499999996496e-05,0.00012564999999999796
ATLAS17bas,0.02331,34.5715,21.631500384615382,20.256292307692306,19.502420384615384,18.928743461538463,18.602996153846156,22.90099,21.950025,21.139285,20.464599999999997,19.79647,-0.00011329153846153904,-0.00019223000000000102
Aphrodite,1.29912,44.8641,20.968675400000002,20.8479181,20.4357972,20.3905785,20.3808501,21.00075,20.967354999999998,20.55415,20.48458,20.444825,-0.00024943000000005446,-0.000258000000000091
Borg,1.34093,44.7541,21.0868645,20.810930400000004,20.4107441,20.3389669,20.251263100000003,21.007939999999998,20.9152,20.61472,20.556404999999998,20.439985,-0.00029821999999995514,-0.0002964999999999215
CSS160129,0.06841,37.2381,20.261746666666667,19.381448333333335,18.61322375,18.014024583333335,17.55114125,18.702185,17.14665,16.46772,16.049265,15.83137,1.0777083333334484e-05,8.6050000000018e-06
CSS160428,0.03081,35.7017,21.05796923076923,20.46600846153846,19.55205846153846,18.939706153846153,18.59346230769231,22.45781,22.70021,21.98537,21.19729,19.99628,-2.3452307692308425e-05,5.7419999999999e-05
Eagle,1.0198,44.2757,21.3799409,21.0634179,20.5792943,20.3951646,20.0923755,21.470264999999998,21.221745,20.90282,20.691164999999998,20.29667,-0.00025703000000004206,-0.0002690000000000745
Elvis,0.83973,43.36,21.6546697,21.033921799999998,20.7262717,20.566022699999998,20.2395488,21.37889,20.94445,20.856749999999998,20.571910000000003,20.222144999999998,-0.0001975989999999724,-0.000187749999999986
Ferguson,1.02081,43.9706,21.8144782,21.2246497,20.6778156,20.4477291,20.2659017,21.64479,21.27954,20.768165000000003,20.608269999999997,20.367890000000003,-0.00030441999999999134,-0.0003229999999999615
Gabi,1.12085,44.4405,21.18143,20.932674499999997,20.5587629,20.4939331,20.5017475,21.224285000000002,21.165300000000002,20.687260000000002,20.58755,20.53491,-0.0002640399999999049,-0.000279999999999946
Gaia16acv,0.07833,37.8315,19.02409175,17.971956249999998,17.225614,16.7553205,16.4860575,18.537995,17.347065,16.671,16.227964999999998,15.97183,1.0114250000003545e-05,4.840000000005945e-06
Gaia16agf,0.02553,35.2152,22.74856785714286,22.270262857142857,21.518079285714286,21.027182857142858,20.960165714285715,23.119645,22.46346,21.959215,21.553199999999997,21.437865,7.910571428571347e-05,9.855499999999966e-05
Gaia16aki,0.07398,37.5535,19.058708529411764,17.856162647058824,17.140675588235293,16.628640588235296,16.385385588235295,18.61231,17.40562,16.687215000000002,16.156689999999998,16.008945,-6.78591176470613e-05,-0.0001150700000000085
Gaia16bba,0.02934,35.4354,21.649506,20.762501999999998,19.913178666666667,19.435766,18.759194666666666,22.11143,21.91385,21.33005,20.41506,19.90855,5.268066666666493e-05,6.88899999999985e-05
Inanna,1.30612,45.0197,21.3727375,21.2135349,20.762449,20.643123,20.5108129,21.463355,21.293075,20.93816,20.79407,20.555500000000002,-0.0002727499999999589,-0.0002759999999999425
LSQ12gdj,0.02886,35.0939,20.214997272727274,19.41852,19.04123090909091,18.72810090909091,18.157256363636364,21.36718,20.89308,20.39705,20.23774,20.10486,4.8990909090908865e-05,-7.52200000000008e-05
LSQ13crf,0.05934,36.3001,19.904218095238097,19.04264761904762,18.24406714285714,17.85672476190476,17.221469047619046,18.49852,17.51595,16.84635,16.41782,16.2062,-1.8332380952377486e-05,-2.69899999999975e-05
Lancaster,1.23589,44.905,21.0727529,20.871714700000002,20.4755649,20.3610311,20.3431877,21.012005000000002,20.890900000000002,20.601565,20.476525000000002,20.453725,-0.0002853799999999391,-0.000286499999999967
MASTERJ0134,0.04391,36.2594,20.769418333333334,19.96697,19.05730888888889,18.385345555555556,18.04647111111111,22.227045,21.948075000000003,21.20476,20.386615,19.639380000000003,2.3610555555558062e-05,-3.15749999999989e-05
MASTEROTJ08,0.03156,35.6675,21.860626470588237,21.194065294117646,20.577004705882352,19.805865294117645,18.873751176470588,22.37152,21.80529,21.35719,20.74022,19.82462,-5.185823529411496e-05,-9.9639999999998e-05
